Fecha - Hora,Contenido,Imagen,Timestamp
6:08 AM - 17 Jun 2019,"¡Buenos días!

Esta es la única pieza arqueológica que tiene grabado el símbolo de la fundación de Tenochtitlan.

La iconografía del Teocalli celebra el triunfo del Sol en el universo y justifica el poder de los mexicas tras la fundación de su ciudad en el año 2-Casa (1325).",https://pbs.twimg.com/media/D9Q_j48UYAA6lne.jpg,1560769680.0
5:57 PM - 16 Jun 2019,"La lucha libre es un icono de la cultura popular en México. ¡Descubramos parte de su historia!

En “A dos de tres caídas” se narra el nacimiento y transformación de uno de los recintos más importantes de este deporte.

Velo gratis en @filminlatino  https://bit.ly/2K3R24p ",https://pbs.twimg.com/media/D9BkPRTUIAExA72.jpg,1560725820.0
4:46 PM - 16 Jun 2019,"¿Dónde están los proyectos más originales de danza contemporánea en México?

En la serie “Pasión en Movimiento”, la bailarina Tania Pérez-Salas nos lleva a conocer los procesos creativos de diferentes compañías en el país.

Vela en @filminlatino https://bit.ly/2QUctoZ ",https://pbs.twimg.com/media/D9AXwp7UcAIPGEc.jpg,1560721560.0
11:31 AM - 16 Jun 2019,"La luna mandó a los hombres su único hijo, un joven cojo y tuerto, a quien vistieron de ceremonia para arrojarlo a un horno en el que fue consumido. El joven resurgió como El Padre Sol. En la cima del cerro un guajolote lo nombró Tayau.  https://bit.ly/2Im7Od3 ",https://pbs.twimg.com/media/D9IK70XUEAAeXiV.jpg,1560702660.0
7:29 AM - 16 Jun 2019,"#DomingoDeMuseos 

Recuerda que hoy tenemos entrada libre en nuestros recintos del @INAHmx, así como del INBAL (@bellasartesinba).

¡Disfrútalos! @MusTemploMayor",https://pbs.twimg.com/media/D9MJAPDWwAA8Skf.jpg,1560688140.0
5:27 PM - 15 Jun 2019,"En un principio no existía en el mundo más luz que la que proporcionaba la luna; por ello, en busca de conseguir una mejor iluminación, los hombres le pidieron a la luna que les enviara a su hijo. En la cima del cerro un guajolote lo nombró Tayau.  https://bit.ly/2Im7Od3 ",https://pbs.twimg.com/media/D9IKD1NVUAA6M7-.jpg,1560637620.0
3:17 PM - 15 Jun 2019,"La obra de Ramón López Velarde, parteaguas entre modernismo y vanguardias en México. Este 15 de junio se cumplen 131 años del natalicio del autor de ""La suave Patria"". 

Conoce más  https://bit.ly/2Zqlo4C ",https://pbs.twimg.com/media/D9H-keuUEAAAYgW.jpg,1560629820.0
11:53 AM - 15 Jun 2019,"Llegan Tardes de Jazz al Complejo Cultural Los Pinos (@CC_LosPinos).

Alumnos de la Escuela Superior de Música se presentan los días 15, 16 y 22 de junio a las 14 h, entrada libre.  https://bit.ly/31uMutj ",https://pbs.twimg.com/media/D4tyOlWUwAAXg8I.jpg,1560617580.0
4:16 PM - 14 Jun 2019,"#DiplomaciaCultural 

En el marco de la Cuadrienal de Praga, México presentó la obra teatral ""Habitando el Ruido y el Silencio"", que tiene como tema principal la contaminación auditiva y ambiental con el fin de hacer conciencia sobre el paisaje sonoro. ",https://pbs.twimg.com/media/D9AREkSU0AAb1ys.jpg,1560546960.0
3:05 PM - 14 Jun 2019,"#Entérate 

Restos fósiles de mamut que datan aproximadamente de hace 10 mil años fueron hallados en Puebla. También se encontraron restos de lo que parece ser un camello y un perro lobo. 

Especialistas del @INAHmx han participado en el rescate de las piezas.",https://pbs.twimg.com/media/D85dBQoW4AYkmzV.jpg,1560542700.0
8:31 AM - 14 Jun 2019,"#Entérate 

Presenta el Instituto Mexicano de Cinematografía (@imcine) el Primer Encuentro de Formación Audiovisual Comunitaria; impulsa una mirada a la formación y creación audiovisual en México. 

Detalles  https://bit.ly/2WOAbJK ",https://pbs.twimg.com/media/D8_7zaRVUAAq7Sm.jpg,1560519060.0
7:46 AM - 14 Jun 2019,"En junio te invitamos a ver Konrad, el niño que salió de una lata de conservas en el @Helenico. Consulta la cartelera cultural. ",https://pbs.twimg.com/media/D89Wi72WsAE6dVg.jpg,1560516360.0
7:39 AM - 14 Jun 2019,"#ArteMexicano

Lo que el agua me dio

Frida Kahlo",https://pbs.twimg.com/media/D8_1NmmUwAA3fua.jpg,1560515940.0
7:07 AM - 14 Jun 2019,"#Entérate 

Secretaría de Cultura encabeza la defensa del #PatrimonioCultural de las comunidades. El uso de ciertos elementos culturales obliga a hacer un llamado de atención para promover la inclusión y hacer visibles a los invisibles: @alefrausto.  https://bit.ly/2ZkRyhZ ",https://pbs.twimg.com/media/D8_5lJPUcAAf0jh.jpg,1560514020.0
8:44 PM - 13 Jun 2019,"#Entérate 

México conmemora los 80 años del exilio republicano español con diversas actividades. 

Producciones radiofónicas, sesiones de escucha, exposiciones y mesas redondas forman parte de la oferta cultural.

Detalles  https://bit.ly/2WDXQHF ",https://pbs.twimg.com/media/D8_h-ewUEAgxLne.jpg,1560476640.0
4:35 PM - 13 Jun 2019,"#ArteMexicano

Autorretrato con collar de espinas

Frida Kahlo",https://pbs.twimg.com/media/D8-nClKU0AIZEYi.jpg,1560461700.0
10:34 AM - 13 Jun 2019,"#80AniversarioExilioRepublicano

El filósofo José Gaos, discípulo de Ortega y Gasset, se definía como ""transterrado"".

Entre sus virtudes estaba ser traductor, es así que las obras fundamentales de Heidegger y Hartmann fueron conocidas en México. ",https://pbs.twimg.com/media/D89WW2fUIAIRJNV.jpg,1560440040.0
10:34 AM - 13 Jun 2019,"#80AniversarioExilioRepublicano

Con el exilio español llegaron a nuestro país grandes personajes de todas las disciplinas de la cultura y el arte, como el cineasta Luis Buñuel. ",https://pbs.twimg.com/media/D89VefJU0AE4n4p.jpg,1560440040.0
10:34 AM - 13 Jun 2019,"#80AniversarioExilioRepublicano

¿Sabías que México –durante el gobierno del presidente Lázaro Cárdenas– dio asilo a más de 20 reconocidos arquitectos españoles exiliados como Félix Candela? ",https://pbs.twimg.com/media/D89T4K3UwAAjP_I.jpg,1560440040.0
10:05 AM - 13 Jun 2019,"#80AniversarioExilioRepublicano

Hoy se inaugura la muestra fotográfica ""Antropólogos del exilio español, 80 años"" en el fuerte de San Juan de Ullúa, en #Veracruz, una iniciativa del @INAHmx y la @UNAM_MX. ",https://pbs.twimg.com/media/D89PIDGU0AAbl9o.jpg,1560438300.0
6:45 AM - 13 Jun 2019,"#80AniversarioExilioRepublicano

El buque Sinaia viajaba con alrededor de dos mil pasajeros procedentes del puerto de Sète, Francia.

Hasta 1942 llegaron a México al menos 30 mil refugiados españoles en 16 embarcaciones. ",https://pbs.twimg.com/media/D88iMSoU0AIJvMD.png,1560426300.0
6:45 AM - 13 Jun 2019,"#80AniversarioExilioRepublicano

¿Sabías que #UnDíaComoHoy de 1939 llegó al puerto de #Veracruz la primera embarcación colectiva de españoles exiliados de la Guerra Civil? ",https://pbs.twimg.com/media/D88hvehUEAAz0VU.jpg,1560426300.0
4:26 AM - 13 Jun 2019,"¡Buenos días! 

¿Has estado en #Sinaloa? Así luce la catedral de Culiacán o de Nuestra Señora del Rosario, el templo más antiguo de esa ciudad, fue construido a mediados del siglo XIX.

¿De qué año es el edificio más antiguo de tu colonia?",https://pbs.twimg.com/media/D85wSyZVsAALpwb.jpg,1560417960.0
8:31 PM - 12 Jun 2019,"#ArteMexicano

Autorretrato como tehuana o Diego en mis pensamientos

Frida Kahlo",https://pbs.twimg.com/media/D86V022X4AcsKMT.jpg,1560389460.0
7:39 PM - 12 Jun 2019,"#Entérate 

Anuncia la @Fonoteca Nacional el hallazgo de la probable voz de #FridaKahlo.

La voz se encuentra en un programa de radio dedicado a la figura de #DiegoRivera, producido hacia 1955 por el periodista Álvaro Gálvez y Fuentes.

Detalles  https://bit.ly/2Zh5nhg ",https://pbs.twimg.com/media/D85okVpVUAA2DYq.jpg,1560386340.0
7:19 PM - 12 Jun 2019,"Tras más de siete meses y diversas mesas de trabajo para resolver el problema del plagio que sufren pueblos y comunidades indígenas, se acordó reconocerlos como titulares del derecho del uso y aprovechamiento de sus elementos culturales e identitarios.  https://bit.ly/2MSDB9M ",https://pbs.twimg.com/media/D84ttQRUcAAyyeQ.jpg,1560385140.0
6:49 PM - 12 Jun 2019,"#ArteMexicano 

El abrazo de amor del universo, la tierra (México), Yo, Diego y el señor Xólotl

Frida Kahlo",https://pbs.twimg.com/media/D85-aLqXkAAoGIK.jpg,1560383340.0
5:27 PM - 12 Jun 2019,"#CuerpoYMovimiento 

Vecindades es un proyecto impulsado por @danzaINBAL y dirigido por Vicente Silva que busca llevar expresiones dancísticas a familias y vecinos en #CiudadDeMéxico.

El montaje saldrá de los habituales recintos culturales para llegar a espacios cotidianos.",https://pbs.twimg.com/media/D84Yc9rXUAAmRpt.jpg,1560378420.0
4:48 PM - 12 Jun 2019,"En 2019 gracias a #PROFEST 26 estados disfrutan eventos culturales de gran calidad. En consideración a las recomendaciones vertidas tras el anuncio de 89 proyectos seleccionados, la Subsecretaría de Desarrollo Cultural asume el compromiso propuesto por la Comisión Dictaminadora.",https://pbs.twimg.com/media/D85cqm-UcAESQvy.jpg,1560376080.0
12:25 PM - 12 Jun 2019,"#CulturaMX 

Esta podría ser la voz de #FridaKahlo 

Escúchala aquí  https://bit.ly/2ZipNqc ",https://pbs.twimg.com/media/D84l6OmUYAAiOej.jpg,1560360300.0
10:59 AM - 12 Jun 2019,"#Entérate 

En la @Fonoteca, que se localiza en el centro de Coyoacán, damos a conocer noticias que nos emocionan, se trata de hallazgos sonoros de la colección de Álvaro Gálvez y Fuentes ""El Bachiller"".

Entre los archivos desvelados se encuentra la voz de #FridaKahlo.",https://pbs.twimg.com/media/D84ScK-UcAAqzaf.jpg,1560355140.0
9:01 AM - 12 Jun 2019,"#PensarGénero 

Además de ser introspectivas, las piezas de Marianela de la Hoz (Ciudad de México, 1956) remiten a mundos compuestos de una compleja imaginería.

Uno de los temas recurrentes en su obra es el papel de la mujer en la sociedad.

Así no puedo cantar (2011)",https://pbs.twimg.com/media/D83wWm3XYAAk1vo.jpg,1560348060.0
7:52 AM - 12 Jun 2019," Tablas Nierika;
la cosmogonía del pueblo wixárika 
a través del arte  

Conoce más en nuestro blog #CulturaMX  https://bit.ly/2X8nKaW ",https://pbs.twimg.com/media/D83mny7VUAAoVhx.jpg,1560343920.0
7:12 AM - 12 Jun 2019,"Pueblos y comunidades de México serán los titulares del derecho para el uso y aprovechamiento de sus elementos culturales.

Alistan la primera iniciativa de ley para proteger la creatividad de artesanos y detener el plagio del arte popular.

Te contamos  https://bit.ly/2MSDB9M ",https://pbs.twimg.com/media/D83Wb34UcAAVULn.jpg,1560341520.0
5:14 AM - 12 Jun 2019,"¡Buenos días! 

Quiahuiztlán es una antigua ciudad totonaca que se localiza sobre el cerro de los Metates, cerca de Villa Rica, un pueblo costero del estado de #Veracruz.

¿Lo has visitado? #DescubreMéxico

 Beto Covarrubias",https://pbs.twimg.com/media/D83CmncU8AAGOM-.jpg,1560334440.0
6:23 PM - 11 Jun 2019,"“El escritor es aquel que no sabe escribir y sufre esa incapacidad con su estilo”

Fabio Morábito | Premio Xavier Villaurrutia de Escritores para Escritores 2018  – at Palacio de Bellas Artes",https://pbs.twimg.com/media/D80u1iJXsAA4FZQ.jpg,1560295380.0
1:17 PM - 11 Jun 2019,"Mientras tanto en Praga, República Checa...

¡México triunfa!

Iker Vicente fue premiado por ""La Liga Teatro-Elástico"" con el ‘Award for Excellence in Performance Design’.

Jerildy Bosch fue reconocida con el ‘Award for Excellence in Performance Design’. #DiplomaciaCultural",https://pbs.twimg.com/media/D8zocSDUwAAp5-i.jpg,1560277020.0
12:52 PM - 11 Jun 2019,"#Entérate 

""Acaban de darme el ‘Award For Most Promising Talent’ en la PQ 2019 y nada, sigo pensando que es un sueño y no quiero que nunca acabe""

@natalia_sedanoo, una de los tres mexicanos cuyo talento reconoce la Cuadrienal Diseño y Espacio de Praga. #DiplomaciaCultural",https://pbs.twimg.com/media/D8zihNSU8AAN3q8.jpg,1560275520.0
10:16 AM - 11 Jun 2019,"#EnLaLente 

La obra del fotógrafo Rodrigo Moya recoge una tradición documental que se enmarca en el neorrealismo. En ella se reflejan las grietas del desarrollo económico, así como las heridas del tejido social y político.",https://pbs.twimg.com/media/D8y8uWHXsAA50WS.jpg,1560266160.0
7:09 AM - 11 Jun 2019,"A propósito del homenaje nacional a Miguel León-Portilla que se realizará en julio, te invitamos a escuchar un retrato sonoro @Fonoteca, en voz del propio historiador y filósofo, en el que rememora su infancia y cuenta quiénes fueron sus mentores. Escuchahttps://bit.ly/2R3wp90 ",https://pbs.twimg.com/media/D8QRKusVsAEqRXd.jpg,1560254940.0
4:46 AM - 11 Jun 2019,"¡Buenos días!  ¿Has visitado el Calmécac? 

Los vestigios de la institución donde eran educados los hijos de los nobles mexicas comparten terreno con el @ccemx; se sitúan entre los años 1486 y 1519, época de los mandatos de Ahuitzol y Moctecuhzoma II, tlatoanis de Tenochtitlan.",https://pbs.twimg.com/media/D8vc6ndUYAAVn2g.jpg,1560246360.0
5:07 PM - 10 Jun 2019,"#Arquitectura

¿Conoces la obra de Antoni Gaudí?

Este catalán es uno de los máximos representantes del modernismo en la arquitectura internacional.

Dedicó más de cuarenta años al proyecto del templo de la Sagrada Familia ubicado en Barcelona, España. ",https://pbs.twimg.com/media/D8vTrLtV4AAWxUl.jpg,1560204420.0
8:49 AM - 10 Jun 2019,"¡10 de junio no se olvida!

Honramos la memoria de las víctimas del jueves de Corpus de 1971. 

 Memoria, verdad y no repetición.",https://pbs.twimg.com/media/D8th7D1U0AAVKv8.jpg,1560174540.0
6:34 AM - 10 Jun 2019,"Desde la Secretaría de Cultura del Gobierno de México, lamentamos el sensible fallecimiento de la actriz Mercedes Pascual. Su legado de más de medio siglo de trabajo en el teatro, el cine y la televisión perdurará. Fue fundadora de la @CNTeatromx. QEPD.",https://pbs.twimg.com/media/D8tA22mVUAwh4t1.jpg,1560166440.0
6:03 AM - 10 Jun 2019,"¡Buenos días! 

La máscara de Malinaltepec, originaria del estado de #Guerrero, tiene en la frente el símbolo del ""agua que fluye"", fue encontrada en las costas del Pacífico Occidental. ¡Que fluya el lunes!",https://pbs.twimg.com/media/D8s4J7pU0AIfbtO.jpg,1560164580.0
6:58 PM - 9 Jun 2019,"#Entérate  

La riqueza de las expresiones artísticas del pueblo Wixárika representa a #Nayarit y a todo México en el Festival el Dorado (@lille3000) de Lille, Francia, donde nuestro país es invitado de honor. #DiplomaciaCultural",https://pbs.twimg.com/media/D8qjwEAUcAARIV8.jpg,1560124680.0
5:33 PM - 9 Jun 2019,"¿Te gusta la poesía de Octavio Paz? 
 
¡Conozcamos más sobre su vida y obra!

“El viento ha entrado en la arboleda” es un documental dedicado a este poeta que es narrado con fragmentos de su poesía.

Velo en @filminlatino  https://bit.ly/2MAobGR ",https://pbs.twimg.com/media/D8fNA7-X4AMQ7LR.jpg,1560119580.0
3:25 PM - 9 Jun 2019,"¡Veamos cine sin salir de casa!  

¿Qué te parece algo de suspenso?

En “Entraña”, Ángel y Pablo inician un viaje de pareja en el bosque, ahí descubrirán verdades oscuras rodeados de amenazas perturbadoras. 

Ve gratis esta película en @filminlatino  https://bit.ly/2WscIO4 ",https://pbs.twimg.com/media/D8fOnECXoAArduQ.jpg,1560111900.0
11:50 AM - 9 Jun 2019,"Hoy conmemoramos el #DíaInternacionalDeLosArchivos, te recomendamos seguir a @memoriademexico. 

A través de #MemoriaDeMéxico descubrirás información valiosa para no olvidar y conocer más de nuestra historia. #ArchivosAbiertos",https://pbs.twimg.com/media/D8pB0ZDVUAIdu93.jpg,1560099000.0
11:30 AM - 9 Jun 2019,"""No me gusta que las historias se acaben ni en el cine, ni en la literatura, ni en la vida. Siempre tiene que haber más posibilidades, más caminos, más repuestas.

Creo en la vida eterna (...) porque finalmente nunca morimos del todo"". 

Vicente Leñero (1933-2014)",https://pbs.twimg.com/media/D8Zr2bmW4AA9vK8.jpg,1560097800.0
10:25 AM - 9 Jun 2019,"#DescubreMéxico  

¿Has visitado Tabasqueño?

Es una zona arqueológica en #Campeche cuyo auge data entre 750 y 900 d. c.

El área explorada consiste en una planta rectangular delimitada por edificios característicos del estilo arquitectónico Chenes.",https://pbs.twimg.com/media/D8fMRTIWsAA-DXz.jpg,1560093900.0
9:35 AM - 9 Jun 2019,"""La ignorancia es la causa de la injusticia; y la educación, suprema igualitaria, es la mejor aliada de la justicia""

José Vasconcelos (1882-1959) 

#UnDíaComoHoy de 1920 este filósofo y educador mexicano fue nombrado rector de la @UNAM_MX.",https://pbs.twimg.com/media/D8fAmJNWwAAC8N0.png,1560090900.0
7:10 PM - 8 Jun 2019,"#MéxicoUnidoEsGrande 

Desde Tijuana, donde empieza la Patria, el presidente Andrés Manuel López Obrador (@lopezobrador_) llamó a la unidad en defensa de nuestra soberanía nacional y agradeció al pueblo de México por su dignidad ante la adversidad.",https://pbs.twimg.com/media/D8lc1hkUwAAVO1p.jpg,1560039000.0
5:39 PM - 8 Jun 2019,"#MéxicoUnidoEsGrande 

Miremos hacia adelante, hagamos #CulturaComunitaria entre nuestras grandes naciones. #DignidadYAmistad

#BetterTogether | #UnidosEsMejor",https://pbs.twimg.com/media/D8lHqp0U0AAUNGC.jpg,1560033540.0
3:53 PM - 8 Jun 2019,"#MéxicoUnidoEsGrande  

The Detroit  Industry Murals, por Diego Rivera. #DignidadyAmistad",https://pbs.twimg.com/media/D8kvkHBX4AEneg2.jpg,1560027180.0
3:28 PM - 8 Jun 2019,"#MéxicoUnidoEsGrande 

Autorretrato en la frontera entre México  y Estados Unidos , por Frida Kahlo. #DignidadYAmistad",https://pbs.twimg.com/media/D8kp9hCWsAAE8BI.jpg,1560025680.0
2:11 PM - 8 Jun 2019,"#MéxicoUnidoEsGrande 

Sigue en vivo desde Tijuana, #BajaCalifornia, el Acto de Unidad en Defensa de la Dignidad de México  y en favor de la Amistad con el Pueblo de los Estados Unidos . #DignidadYAmistad",https://pbs.twimg.com/media/D8kXrMjWsAARHN4.jpg,1560021060.0
9:02 AM - 8 Jun 2019,"#UnDíaComoHoy de 1949 se publicó una de las novelas distópicas más famosas del mundo. 

Se trata de “1984”, libro de George Orwell que cumple 70 años y que es considerado uno de los más influyentes del siglo XX. 

¿Lo has leído? ",https://pbs.twimg.com/media/D8e_7CWX4AA3FPZ.jpg,1560002520.0
12:33 PM - 7 Jun 2019,"#DíaDeLaLibertadDeExpresión

La sátira e ilustraciones fueron características de El Hijo del Ahuizote, periódico fundamental para la libertad de expresión en México.

Su éxito generó que Díaz prohibiera cualquier escrito de los Flores Magón, quienes fueron encarcelados en 1903",https://pbs.twimg.com/media/D8Zcks2WsAAX6-1.jpg,1559928780.0
11:41 AM - 7 Jun 2019,"#DíaDeLaLibertadDeExpresión  

El Hijo del Ahuizote fue un periódico opositor al porfiriato.

Fue fundado por Daniel Cabrera Rivera y dirigido por los hermanos Flores Magón.

Su trabajo se desarrolló en el contexto represivo que caracterizó al porfiriato.",https://pbs.twimg.com/media/D8ZelWRWkAAYZeV.jpg,1559925660.0
11:08 AM - 7 Jun 2019,"#Entérate 

Violonchelista de la Orquesta Escuela Carlos Chávez se presentará en el @CC_LosPinos y el @cenartmx.

Como parte de su titulación, y bajo la dirección de José Luis Castillo, Ricardo Vázquez interpretará Schelomo, de Ernest Bloch.

Detalles  https://bit.ly/2EUKYXO ",https://pbs.twimg.com/media/D8eiDwrWwAYyWpG.jpg,1559923680.0
9:29 AM - 7 Jun 2019,En el #DíaDeLaLibertadDeExpresión  recordamos al periodista Paulino Martínez. ,https://pbs.twimg.com/media/D8eN2qeUcAAmB_U.jpg,1559917740.0
9:09 AM - 7 Jun 2019,"#DíaDeLaLibertadDeExpresión 

Toda persona tiene derecho a la libertad de expresión.

Este derecho, reconocido en la Declaración Universal de los Derechos Humanos, implica la libertad de buscar, recibir y difundir información e ideas por cualquier medio.

Fototeca @INAHmx",https://pbs.twimg.com/media/D8ZYViNX4AADvf8.png,1559916540.0
8:06 AM - 7 Jun 2019,"#DíaDeLaLibertadDeExpresión 

#UnDíaComoHoy  de 1848 nació Dolores Jiménez y Muro, periodista opositora al gobierno de Porfirio Díaz.

Fue partidaria de la Revolución y parte activa del movimiento liderado por Emiliano Zapata, donde llegó al grado de generala brigadier.",https://pbs.twimg.com/media/D8d7ADEW4AAyp9_.png,1559912760.0
7:09 PM - 6 Jun 2019,"Te invitamos a una ceremonia de sanación con un paisaje lumínico y sonoro en la Estela de Luz, realizado con sensores de ritmo cardiaco, destellos de rayos gamma y el pulso del público asistente.

¿Qué? 

Ritual tecnochamánico convocado por Centro de Cultura Digital (@CCDmx).",https://pbs.twimg.com/media/D8a6l9GVsAA826b.jpg,1559866140.0
6:07 PM - 6 Jun 2019,"#Entérate 

Al Festival el Dorado (@lille3000) en Lille, Francia , donde México  es país invitado de honor, llega Astrid Hadad con su espectáculo “Tierra Misteriosa”.

Sigue a México en el mundo a través de #DiplomaciaCultural. ",https://pbs.twimg.com/media/D8awy9NXkAACso_.jpg,1559862420.0
4:19 PM - 6 Jun 2019,"#DiplomaciaCultural

México  participa en la Cuadrienal de Escenografía y Espacio Escénico en Praga, República Checa , a partir de hoy y hasta el 16 de junio.

Honrar, potenciar y celebrar el trabajo de diseñadores, artistas y arquitectos es el objetivo de este encuentro.",https://pbs.twimg.com/media/D8afvq7VsAAHwxC.jpg,1559855940.0
7:57 AM - 6 Jun 2019,"#CulturaDiversa   #Orgullo2019 
 
La lucha de estas organizaciones contribuyó a que nuestro país se transformara social y culturalmente hablando, pues cuestionaron las concepciones, roles y prácticas que excluían a las mujeres lesbianas de lo social y su construcción.",https://pbs.twimg.com/media/D8Yqp1aWsAYENrY.jpg,1559825820.0
7:57 AM - 6 Jun 2019,"#CulturaDiversa   #Orgullo2019     
La primera organización pública de lesbianas en México fue Oikabeth (1978), nombre que proviene de las palabras mayas “Ollin Iskan Katuntat Bebeth Thot”, que significan “Movimiento de mujeres guerreras que abren camino y esparcen flores”.",https://pbs.twimg.com/media/D8YqQkrXYAAkd66.jpg,1559825820.0
6:31 AM - 6 Jun 2019,"¿Has escuchado hablar de la ""Danza de los Diablos""? 

Hoy en #CulturaMX te contamos sobre esta tradición afromexicana de la Costa Chica de #Guerrero.

Conoce más  https://bit.ly/2WjpDwP ",https://pbs.twimg.com/media/D8YbZWFUIAAWKim.jpg,1559820660.0
7:56 PM - 5 Jun 2019,#UnDíaComoHoy de 1898 nació el poeta español más leído de todos los tiempos. Lo conmemoramos con cinco datos sobre su vida y sus obras. ,https://pbs.twimg.com/media/D8WKjvhWwAITej4.jpg,1559782560.0
7:25 PM - 5 Jun 2019,"#CuerpoYMovimiento 

La Danza de los Diablos está conformada por cerca de 12 bailarines encabezados por el “Diablo Mayor”, que representa al capataz, y la “Minga”, personificada por un hombre disfrazado de mujer con un muñeco.

Estos personajes marcan el ritmo de la danza.",https://pbs.twimg.com/media/D8U0-oPUYAAg_0l.png,1559780700.0
6:24 PM - 5 Jun 2019,"Dichosos los que nacen mariposas

o tienen luz de luna en su vestido (...)

Dichosos los gloriosos y los fuertes,

los que jamás fueron compadecidos,

los que bendijo y sonrió triunfante

el hermano Francisco.

Ritmo de otoño (fragmento) . Federico García Lorca.",https://pbs.twimg.com/media/D8TnhPRUcAAU3g-.jpg,1559777040.0
4:57 PM - 5 Jun 2019,"#CuerpoYMovimiento 

En la Danza de los Diablos los danzantes son acompañados de músicos que tocan la charrasca (quijada de burro que se usa a manera de güiro), el bote (un instrumento que emula el rugido de un tigre), el violín y la armónica.",https://pbs.twimg.com/media/D8Uz5JeUwAYHEWX.jpg,1559771820.0
4:33 PM - 5 Jun 2019,"Yo pronuncio tu nombre,

en esta noche oscura,

y tu nombre me suena

más lejano que nunca.

Más lejano que todas las estrellas

Y más doliente que la mansa lluvia.

Si mis dedos pudieran deshojar a la luna (fragmento). Federico García Lorca.",https://pbs.twimg.com/media/D8TnCvvVUAQfpEd.jpg,1559770380.0
3:34 PM - 5 Jun 2019,"#ParaCinéfilos 

En 2018 en el sector de producción se realizaron 186 largometrajes: 25% de las producciones contabilizadas fueron dirigidas por mujeres.

Del total de obras producidas, 42% son documentales, lo cual muestra el gran interés que existe por este tipo de filmes.",https://pbs.twimg.com/media/D8VMLz_UwAATE34.jpg,1559766840.0
3:02 PM - 5 Jun 2019,"Un turbio laberinto

de estrellas ahumadas

enreda mi ilusión

casi marchita.

¡La sombra de mi alma!

Y una alucinación

me ordeña las miradas.

Veo la palabra amor

desmoronada.

¡Ruiseñor mío!

¡Ruiseñor!

¿Aún cantas?

La sombra de mi alma. Federico García Lorca.",https://pbs.twimg.com/media/D8TmwLBU8AAwnRR.jpg,1559764920.0
11:30 AM - 5 Jun 2019,"""¿Qué voy a decir yo de la Poesía? ¿Qué voy a decir de esas nubes, de ese cielo? Mirar, mirar, mirarlas, mirarle, y nada más (...)

Un poeta no puede decir nada de la Poesía. Eso déjaselo a los críticos, ni tú ni yo ni ningún poeta sabemos lo que es la Poesía"".

F. García Lorca.",https://pbs.twimg.com/media/D8Tl6YEUYAA2Xrx.jpg,1559752200.0
9:45 AM - 5 Jun 2019,"No solo la poesía entusiasmó a Federico García Lorca, también la ilustración, incluso ha sido catalogado como un dibujante poético.

Sus ilustraciones se convirtieron en decorados y cubiertas de sus libros. Además, fueron características en las cartas que dirigía a sus amigos.",https://pbs.twimg.com/media/D8Tla3zV4AAM_Mp.jpg,1559745900.0
8:10 AM - 5 Jun 2019,"¡Cigarra!

¡Dichosa tú!,

que sobre el lecho de tierra

mueres borracha de luz (...)

Sea mi corazón cigarra

sobre los campos divinos.

Que muera cantando lento

por el cielo azul herido

¡Cigarra! (fragmento). Federico García Lorca.",https://pbs.twimg.com/media/D8Tk9RyUcAAieL0.jpg,1559740200.0
7:40 AM - 5 Jun 2019,"#PensarGénero 

La Campaña contra el Analfabetismo (1920-1924) que impulsó José Vasconcelos como rector de la Universidad Nacional, y posteriormente como titular de la Secretaría de Educación Pública, se conformó por brigadas voluntarias con una gran participación de mujeres.",https://pbs.twimg.com/media/D8P-NfIX4AA5svF.jpg,1559738400.0
7:04 AM - 5 Jun 2019,"#Entérate 

Se evaluaron los proyectos inscritos en la Convocatoria #PROFEST 2019 del programa S268.

La Comisión Dictaminadora seleccionó 89 proyectos favorables. 

Detalles  https://bit.ly/2WUgNdz ",https://pbs.twimg.com/media/D8TZkH4U0AAEbgF.png,1559736240.0
6:30 AM - 5 Jun 2019,"Pancho Villa fue conocido durante la Revolución como el Centauro del Norte, comandante del ejército de la División del Norte.

 @FototecaINAH",https://pbs.twimg.com/media/D8TQyHTVsAEDGjy.png,1559734200.0
6:30 AM - 5 Jun 2019," 

#UnDíaComoHoy de 1878 nació en #Durango Doroteo Arango Arámbula, mejor conocido como Francisco Villa, uno de los jefes de la Revolución Mexicana.

 @FototecaINAH",https://pbs.twimg.com/media/D8TQTR1UwAU4XDN.jpg,1559734200.0
8:01 PM - 4 Jun 2019,"El Fondo Nacional para la Cultura y las Artes (@FONCAMX), en colaboración con el Consejo Nacional de Ciencia y Tecnología (@Conacyt_MX), da a conocer las bases de participación 2019 de la convocatoria del programa de Becas para Estudios en el Extranjero. https://foncaenlinea.cultura.gob.mx/ ",https://pbs.twimg.com/media/D8Q5eXMUwAA-2y0.jpg,1559696460.0
6:18 PM - 4 Jun 2019,"#ArteMexicano 

Una de las figuras que inspiró a Julio Ruelas (1870-1907) fue la muerte, por lo que las osamentas, cráneos, hombres ensartados, devorados y ahorcados fueron elementos presentes en su obra. 

El Ahorcado (1890)",https://pbs.twimg.com/media/D8KuoelXkAE9k6I.jpg,1559690280.0
6:02 PM - 4 Jun 2019,"He venido a estar triste, me aflijo.

Ya no estás aquí, ya no,

en la región donde de algún modo se existe,

nos dejaste sin provisión en la tierra,

por esto, a mí mismo me desgarro.

Estoy triste (fragmento) Nezahualcóyotl.",https://pbs.twimg.com/media/D8OtJYpXUAEJsUP.jpg,1559689320.0
