Fecha - Hora,Cuenta,Contenido,Imagen,Timestamp
5:56 PM - 7 May 2019,Secretaría Cultura,"#UnDíaComoHoy

Recordamos a la política y actriz argentina Eva María Duarte, mejor conocida como Eva Perón, a cien años de su nacimiento. ",https://pbs.twimg.com/media/D6AZEXbUIAExaY6.jpg,1557269760.0
3:18 PM - 7 May 2019,Secretaría Cultura,"Desde la Secretaría de Cultura del Gobierno de México lamentamos el fallecimiento del artista zacatecano Rafael Coronel Arroyo. Su legado imprescindible en la historia del arte mexicano es patrimonio de todos.

Descanse en paz.",https://pbs.twimg.com/media/D5_zfbCVUAA9iSj.jpg,1557260280.0
8:45 AM - 7 May 2019,Secretaría Cultura,"¿A qué suena México? 

¡Descúbrelo en nuestro Mapa Sonoro!

 http://mapasonoro.cultura.gob.mx ",https://pbs.twimg.com/media/D5-a6iWW0AI93dY.jpg,1557236700.0
5:36 AM - 7 May 2019,Secretaría Cultura,"¡Buenos días! 

¡El Complejo Cultural Los Pinos ya tiene Twitter!

¿Nos sigues?  @CC_LosPinos",https://pbs.twimg.com/media/D4tyOlWUwAAXg8I.jpg,1557225360.0
6:28 PM - 6 May 2019,Secretaría Cultura,"#Arquitectura ¿Sabes qué es la arquitectura paisajista? 

Un ejemplo de ella es el Jardín Botánico de Culiacán, en #Sinaloa, cuyo diseño se basa en la conciliación naturaleza-arte.

Tiene 35 obras de arte, 15 pabellones y su función es la conservación de especies botánicas.",https://pbs.twimg.com/media/D564jNvXsAE5VBR.jpg,1557185280.0
6:11 PM - 6 May 2019,Secretaría Cultura,"¿Qué puede hacer el diseño por nuestro país?

“Transformar la realidad”: Alejandra Frausto Guerrero (@alefrausto), secretaria de Cultura de México, en la noche de apertura de What Design Can Do Mexico City en el @PalacioOficial. ",https://pbs.twimg.com/media/D57R15fW4AIAN4D.jpg,1557184260.0
3:00 PM - 6 May 2019,Secretaría Cultura,"#UnDíaComoHoy 

El 6 de mayo de 1856 nació el médico austriaco Sigmund Freud, considerado el padre del psicoanálisis y quien desarrolló  el concepto del inconsciente y la existencia de una sexualidad infantil.",https://pbs.twimg.com/media/D56nA20WAAA3aK6.jpg,1557172800.0
7:19 AM - 6 May 2019,Secretaría Cultura,"Hoy en nuestro blog #CulturaMX 

¿Sabías que en 1940 el presidente Lázaro Cárdenas legalizó las drogas en México? 

Te contamos  https://bit.ly/2V2whad ",https://pbs.twimg.com/media/D53MgLBUIAAdWQ3.jpg,1557145140.0
8:01 PM - 5 May 2019,Secretaría Cultura,"#Convocatorias 

¿Sabías que en http://cultura.gob.mx/convocatorias  encuentras llamados de todo el país a participar en convocatorias culturales?

¡Que no se te pasen las fechas! ",https://pbs.twimg.com/media/D52f8kQUYAA1LRG.jpg,1557104460.0
2:25 PM - 5 May 2019,Secretaría Cultura,"Arthur Rimbaud (1852-1891) es conocido como el ""enfant terrible"" de la poesía. 

A corta edad escribió poemas y era considerado un alumno brillante y  “superdotado”.

¿Quieres saber más?   https://bit.ly/2J2Rf6n ",https://pbs.twimg.com/media/D5b4tv7WwAE2Ch2.jpg,1557084300.0
9:11 AM - 5 May 2019,Secretaría Cultura,"#5DeMayo | #BatallaDePuebla

¿Sabías que Ignacio Zaragoza fue ministro de Guerra y Marina en el gabinete del presidente Juárez?",https://pbs.twimg.com/media/D50BkjAUEAABbhL.jpg,1557065460.0
8:17 AM - 5 May 2019,Secretaría Cultura,"#BatallaDePuebla 

""Nuestros enemigos son los mejores soldados del mundo, pero nosotros somos los mejores hijos de México"": Ignacio Zaragoza. #5DeMayo",https://pbs.twimg.com/media/D50AqN2U8AE8RQo.jpg,1557062220.0
7:29 PM - 4 May 2019,Secretaría Cultura,"#GratisMX

Adicta a revistas románticas y enamorada platónica de Charles Boyer, la enfermera Coral vive amargada. Nicolás la rechaza por no ser rica, pero ella está determinada a obtener su amor...

""Profundo carmesí"" de Arturo Ripstein en @filminlatino
 https://bit.ly/1SKyu7q ",https://pbs.twimg.com/media/D5xCYz5VUAAQfYt.jpg,1557016140.0
6:32 PM - 4 May 2019,Secretaría Cultura,"#SaborAMéxico 

¿Has escuchado de los escamoles?
¿Azcamolli?
¿Huigues?

Son larvas de hormiga fritas con mantequilla y epazote; en mole, barbacoa o mixiote, entre muchas preparaciones.

Consumidos desde tiempos prehispánicos, hoy son populares en #Puebla, #Tlaxcala e #Hidalgo.",https://pbs.twimg.com/media/D5w8QcbUwAAqZzz.jpg,1557012720.0
1:13 PM - 4 May 2019,Secretaría Cultura,"—Respeta la identidad de las personas, ya sea cultural, ideológica, política, indígena, sexual, religiosa o transgénero.

#PininosAlasYRaíces | Sábado 4 y domingo 5 de Mayo @CC_LosPinos 

 En la fiesta por la diversidad creativa son bienvenidas todas las familias.",https://pbs.twimg.com/media/D5v7kM-W4AAvZfA.jpg,1556993580.0
11:53 AM - 4 May 2019,Secretaría Cultura," ¡Que no se te pase! 

Último fin de semana de la exposición #Golfo #MosaicoAncestral en el Museo Nacional de Antropología (@mna_inah). 

No pierdas la oportunidad de ver de cerca piezas que nunca habían salido de sus comunidades, como el joven de Chiquipixta.",https://pbs.twimg.com/media/D5vpNlZU8AAYTkU.jpg,1556988780.0
11:03 AM - 4 May 2019,Secretaría Cultura,"#UnDato 

¿Has visitado el Museo del Estanquillo (@m_estanquillo)?

Alberga una fascinante colección conformada por más de 20 mil piezas que –con un extraordinario ojo curatorial– Carlos Monsiváis recolectó a lo largo de su vida y hoy son patrimonio de nuestra cultura popular.",https://pbs.twimg.com/media/D5vb42OVUAAt_d0.jpg,1556985780.0
10:42 AM - 4 May 2019,Secretaría Cultura,"#UnDíaComoHoy de 1938 nació el cronista Carlos Monsiváis.

Te compartimos cinco datos sobre su vida y sus obras.",https://pbs.twimg.com/media/D5vXwGFUIAIsAxs.jpg,1556984520.0
7:59 AM - 4 May 2019,Secretaría Cultura,"#DescubreMéxico

La Sierra de Órganos es un conjunto de bellas formaciones rocosas, cuya peculiaridad es su similitud con las cactáceas. La zona en la que se encuentra en Sombrerete, #Zacatecas, conforma un Parque Nacional con una rica diversidad de flora y fauna. ",https://pbs.twimg.com/media/D5Hcsd0U4AAGSsd.jpg,1556974740.0
3:24 PM - 3 May 2019,Secretaría Cultura,"#Entérate 

México , invitado de honor al Festival Internacional de Teatro Clásico de Almagro (@festivalalmagro).

Más de 20 actividades entre presentaciones escénicas, conferencias, conciertos y una proyección dedicada a Sor Juan Inés de la Cruz.  https://bit.ly/2J166yX ",https://pbs.twimg.com/media/D4YNsShWwAIYaqH.jpg,1556915040.0
10:49 AM - 3 May 2019,Secretaría Cultura,"#LibertadDePrensa

Durante el porfiriato se implementaron medidas represivas contra la prensa crítica, pero en esta época destacaron los hermanos Flores Magón, que fundaron periódicos como ""El Demócrata"" y ""Regeneración"", por su trabajo periodístico contra el régimen.",https://pbs.twimg.com/media/D5qPDSmWkAI2lCe.jpg,1556898540.0
10:49 AM - 3 May 2019,Secretaría Cultura,"#LibertadDePrensa 

En este Día Mundial de la Libertad de Prensa, recordamos el primer periódico impreso en nuestro país “La Gaceta de México”, fundado en 1722 por Juan Ignacio María de Castorena Ursúa y Goyeneche, considerado el primer periodista de Hispanoamérica.",https://pbs.twimg.com/media/D5qNuaVWsAoKsvQ.jpg,1556898540.0
8:12 AM - 3 May 2019,Secretaría Cultura,"#TrabajarConLosInvisibles contempla presentaciones de libros, teatro, cine y sensibilización para #TrabajadorasDelHogar, sus hijos, esposos y empleadores.

En una primera etapa se implementa en #BajaCalifornia #EdoMex #Jalisco #Querétaro y #CiudadDeMéxico. https://bit.ly/2JbiYBV ",https://pbs.twimg.com/media/D5pszu-VUAASvDP.jpg,1556889120.0
9:29 PM - 2 May 2019,Secretaría Cultura,"Te invitamos al 4° Congreso Nacional de Pachucos y Jainas en el Museo Nacional de las Culturas del Mundo (@MuseoCulturas). Disfruta de exhibición de bailes de salón y mesas de diálogo.

Sábado 4 de mayo, 13 a 18 h.

Entrada libre. ",https://pbs.twimg.com/media/D5nZaxZUYAA9TFE.jpg,1556850540.0
8:40 PM - 2 May 2019,Secretaría Cultura,"#JuevesDeTeatro 

Próximamente...

 @Helenico",https://pbs.twimg.com/media/D5nOiFbWAAImpSS.jpg,1556847600.0
6:51 PM - 2 May 2019,Secretaría Cultura,"¿Sabías que #UnDíaComoHoy de 1519 murió el autor de ""La Gioconda""?

En el aniversario luctuoso número 500 de Leonardo da Vinci, te compartimos cinco datos sobre su vida y sus obras. ",https://pbs.twimg.com/media/D5m0OlZUcAEGHOk.jpg,1556841060.0
11:16 AM - 2 May 2019,Secretaría Cultura,"¿Sabías que Octavio Paz empezó a escribir poesía a la edad de siete u ocho años? 

El Premio Nobel 1990 vivió su infancia rodeado de libros y era un lector voraz.  

Conoce más aquí  https://bit.ly/2J2Rf6n ",https://pbs.twimg.com/media/D5V7_qJXkAQiXHM.jpg,1556813760.0
9:52 AM - 2 May 2019,Secretaría Cultura,"“No habrá comunidad ni grupo poblacional donde sus habitantes no puedan hacer valer su derecho humano a la cultura, ni tradiciones, usos, costumbres o lenguas que mueran porque no hemos hecho la labor necesaria para dar continuidad“: @alefrausto, secretaria de Cultura de México.",https://pbs.twimg.com/media/D5k6U9IXkAUZ0Z6.jpg,1556808720.0
9:29 AM - 2 May 2019,Secretaría Cultura,"Estamos en la presentación de “Trabajar con los invisibles” desde Tlalpan, #CiudadDeMéxico.

Sigue la conversación en Facebook  https://www.facebook.com/SecretariaCulturaMx/videos/672163743236768?sfns=mo …",https://pbs.twimg.com/media/D5k09ItWAAEiKjY.jpg,1556807340.0
8:17 AM - 2 May 2019,Secretaría Cultura,"#CulturaDiversa 

“Lo que no se nombra no existe, y lo nada más filtrado, y muy despreciativamente, en las conversaciones, es sórdido de suyo”, señalaba Monsiváis, quien, según Marta Lamas, aseguraba que lo que se abría no era la puerta del clóset sino la de la dignidad.",https://pbs.twimg.com/media/D5kfy5jWAAIhMcG.png,1556803020.0
8:17 AM - 2 May 2019,Secretaría Cultura,"#CulturaDiversa 
 
“El libertinaje es la libertad regañada por la moral tradicional”, señalaba Carlos Monsiváis (1938-2010) en su libro “Escenas de pudor y liviandad”.",https://pbs.twimg.com/media/D5khMPiW4AIQ51p.jpg,1556803020.0
7:09 AM - 2 May 2019,Secretaría Cultura,"¿Ya planeaste qué hacer el fin de semana?

Te invitamos a la fiesta por la diversidad creativa que organizamos con @AlasyRaices en el Complejo Cultural Los Pinos (@CC_LosPinos), tenemos muchas actividades preparadas para el disfrute de las niñas y los niños.

¡Te esperamos!",https://pbs.twimg.com/media/D48JLlOW0AAFEc0.jpg,1556798940.0
6:28 AM - 2 May 2019,Secretaría Cultura,"#HoyEn280

¡Ya llegó! ¡Ya está aquí!

Es la agenda de @MexicoesCultura con la #cartelera nacional: recomendaciones de #teatro, #danza, #música, #exposiciones y más. 

 http://mexicoescultura.com ",https://pbs.twimg.com/media/D5iTQX6X4AE-JNO.jpg,1556796480.0
4:46 AM - 2 May 2019,Secretaría Cultura,"¡Buenos días! 

¿Has escuchado de Chalcatzingo? Se localiza en el valle de #Morelos.

Aunque en el lugar se puede observar arte monumental con influencia olmeca, producido cerca del siglo IX a. C., la fundación de Chalcatzingo se calcula alrededor del siglo XV a. C. ",https://pbs.twimg.com/media/D5iLjrYWkAUryzQ.jpg,1556790360.0
8:09 AM - 1 May 2019,Secretaría Cultura,"#PensarGénero 

En la época colonial, la posibilidad de trabajar de las mujeres dependía de su clase social. Además, las mujeres pobres vivían situaciones laborales adversas y se les negaban los oficios considerados para varones.",https://pbs.twimg.com/media/D5fVdsrUwAY5x9P.jpg,1556716140.0
6:02 AM - 1 May 2019,Secretaría Cultura,"El #DíaDelTrabajo en números. 

¿Sabías que en promedio un mexicano trabaja 43 horas por semana?

Infórmate de tus derechos en la @STPS_mx. ",https://pbs.twimg.com/media/D5duqG9WkAAntID.jpg,1556708520.0
5:57 AM - 1 May 2019,Secretaría Cultura,"¡Buenos días! 

Hoy conmemoramos el #DíaDelTrabajo, una fecha que recuerda las luchas por nuestros derechos como trabajadores. 

¿Qué significa para ti?",https://pbs.twimg.com/media/D5dcyt4W4AIP3W_.jpg,1556708220.0
8:56 PM - 30 Apr 2019,Secretaría Cultura,"#HoyEn280 

Felicitamos a la gran @ElisaCarrilloC, Prima Ballerina de la Ópera de Berlín, quien es la primera mexicana laureada con el Premio Alma de la Danza por el Ministerio de Cultura de la Federación de Rusia.

¡Enhorabuena! ",https://pbs.twimg.com/media/D5c_K_DXoAEnxAm.jpg,1556675760.0
7:37 PM - 30 Apr 2019,Secretaría Cultura,"#Entérate 

Las lenguas indígenas toman la tribuna. Se han escuchado discursos en náhuatl, mixe, totonaco, zapoteco, mazahua, mè’pàà, ñuu savi, mam, ñu-hu, cuicateco, purépecha, tének, maya, triqui y mazateco. #NiUnHablanteMenos

Detalles  https://bit.ly/2DE42sI ",https://pbs.twimg.com/media/D5csdSKUEAAN0bx.jpg,1556671020.0
6:38 PM - 30 Apr 2019,Secretaría Cultura,"Te invitamos a la fiesta por la diversidad creativa de @AlasyRaices en @CC_LosPinos. ¡Es para todas las niñas y todos los niños! 

Entrada libre. Sábado 4 y domingo 5 de Mayo de 10 a 18 horas.",https://pbs.twimg.com/media/D48JLlOW0AAFEc0.jpg,1556667480.0
11:27 AM - 30 Apr 2019,Secretaría Cultura,"#DíaDeLaNiñaYelNiño 

Este niño sería considerado años más tarde como uno de los máximos representantes del surrealismo ¿Sabes quién es?

Se trata de Salvador Dalí (1904-1989), quien a los 14 años tuvo su primera exposición colectiva. ",https://pbs.twimg.com/media/D5a1ydeW4AAwwXy.jpg,1556641620.0
11:11 AM - 30 Apr 2019,Secretaría Cultura,"#DíaDeLaNiñaYelNiño 

Jazz es una niña que a muy corta edad descubrió que su identidad era diferente a la de otros.

A través de este cuento autobiográfico, Jazz Jennings cuenta su historia y su experiencia como una niña trans.",https://pbs.twimg.com/media/D5a2kefXsAAjA7x.jpg,1556640660.0
10:22 AM - 30 Apr 2019,Secretaría Cultura,"#DíaDeLaNiñaYelNiño 

Citlalli se percata que, a diferencia de otros niños, ella tiene tres abuelas, pero ¿por qué?

Descúbrelo en este libro, editado por el @CONAPRED y escrito por Silvia Jácome, en el que la protagonista aprenderá sobre diversidad e identidad de género.",https://pbs.twimg.com/media/D5atV4PWkAIDd91.jpg,1556637720.0
9:21 AM - 30 Apr 2019,Secretaría Cultura,"#DíaDeLaNiñaYelNiño 

¿Puedes adivinar quién es el niño en esta fotografía?

Te damos unas pistas: Premio Nobel 1982, representante del realismo mágico y creador de “Macondo”.",https://pbs.twimg.com/media/D5aZsSuU0AExF_U.jpg,1556634060.0
9:04 AM - 30 Apr 2019,Secretaría Cultura,"#DíaDeLaNiñaYelNiño 

Obras como “Las batallas en el desierto” y “El principio del placer” son historias que este niño escribiría en años posteriores.

Se trata del poeta mexicano José Emilio Pacheco (1939-2014).",https://pbs.twimg.com/media/D5aJ2VpUwAAQAIb.jpg,1556633040.0
8:46 AM - 30 Apr 2019,Secretaría Cultura,"#DíaDeLaNiñaYelNiño ¿Sabías que Sor Juana Inés de la Cruz aprendió a leer a la edad de tres años? 

Su primera loa la compuso cuando tenía 8 años y aprendió latín en solo 20 lecciones. Conoce más  https://bit.ly/2J2Rf6n ",https://pbs.twimg.com/media/D5V-B6IWsAE6Hy1.jpg,1556631960.0
8:00 AM - 30 Apr 2019,Secretaría Cultura,"#DíaDeLaNiñaYelNiño

Cuando pequeña, Frida Kahlo (1907-1954) fue una estudiante inquieta y tenaz.

En esta foto de 1919 tenía 11 años, dos décadas después expondría sus pinturas en Francia y una de sus obras sería comprada por el @MuseeLouvre.",https://pbs.twimg.com/media/D5aNAhQU8AImq0j.jpg,1556629200.0
7:09 AM - 30 Apr 2019,Secretaría Cultura,"#DíaDeLaNiñaYelNiño ¿Sabías que Pablo Picasso pintó su primera obra a los 8 años? 

Se llama “El picador amarillo” y está inspirada en una corrida de toros.

En nuestro blog #CulturaMX te contamos sobre grandes artistas que destacaron a corta edad  https://bit.ly/2J2Rf6n ",https://pbs.twimg.com/media/D5V4zaKWkAAbTJU.jpg,1556626140.0
4:36 AM - 30 Apr 2019,Secretaría Cultura,"¡Buenos días!

El volcán Citlaltépetl, ""monte de la estrella"" en náhuatl, es la montaña más alta de México. Mejor conocido como Pico de Orizaba, se localiza en los límites territoriales de #Veracruz y #Puebla. ¿Imaginas la vista ahí arriba?

 Marcela González",https://pbs.twimg.com/media/D5XjW-hUEAAOOU6.jpg,1556616960.0
11:18 AM - 29 Apr 2019,Secretaría Cultura,"#HoyEn280 

12 alebrijes monumentales visten de colores destellantes la avenida principal de la ciudad de Lille, al norte de #Francia, en el ""Festival Eldorado"".

Gracias al @museoAmodernoMX, se exhiben 44 obras de artistas como Rivera, Siqueiros y Tamayo.

 Patricia Briceño",https://pbs.twimg.com/media/D5Vo4i-W0AUKEUA.jpg,1556554680.0
4:36 AM - 29 Apr 2019,Secretaría Cultura,"¡Buenos días! 

¿Sabías que la Zona Arqueológica El Vallecito, en #BajaCalifornia, cuenta con 23 conjuntos con pinturas y petrograbados?

Cinco de ellos están abiertos al público en un recorrido con sendero temático de alrededor de 2 kilómetros.#DescubreMéxico",https://pbs.twimg.com/media/D5HhNdpU8AAT-J1.jpg,1556530560.0
5:52 PM - 28 Apr 2019,Secretaría Cultura,"Valentín se ha olvidado de las cosas que le traían alegría. La cotidianidad ha reemplazado sus aspiraciones... un suceso le cambiará su vida repentinamente.

Ve #GratisMX “The Necktie”  @filminlatino https://bit.ly/2vpRPTI ",https://pbs.twimg.com/media/D5GXosrW4AAlTvt.jpg,1556491920.0
11:01 AM - 28 Apr 2019,Secretaría Cultura,"#Recuerda

¿Alguna vez viste la película “Ladrón de bicicletas” de 1948?

Es un filme emblemático del neorrealismo italiano que aborda las diferencias sociales y las vicisitudes de un hombre que tiene por herramienta de trabajo una bicicleta.",https://pbs.twimg.com/media/D5HbqSKUYAAXn89.jpg,1556467260.0
9:39 AM - 28 Apr 2019,Secretaría Cultura,"""Los libreros de viejo hacemos una labor muy importante de selección, conservación y oferta, sin las cuales muchos libros se perderían"".

¿Has acudido a una librería de viejo? ¿Qué has comprado ahí?

Conoce más en #CulturaMX  https://bit.ly/2URdTFX ",https://pbs.twimg.com/media/D5Ga2GeX4AE_8Qr.jpg,1556462340.0
8:10 AM - 28 Apr 2019,Secretaría Cultura,"#DescubreMéxico 

¿Te imaginas adentrarte en un mundo surrealista?

En el municipio de Xilitla, en la Huasteca Potosina, se encuentra el Jardín Escultórico Edward James, el cual conjunta naturaleza y modelado en un laberinto surrealista. #SanLuisPotosí",https://pbs.twimg.com/media/D5HbAeNUYAE15D7.jpg,1556457000.0
9:31 PM - 27 Apr 2019,Secretaría Cultura,"#Recuerda

¿Leíste esta historia?, ¿recuerdas en qué acaba? Forma parte de los cuentos incluidos en el libro de Español de primer grado de la generación 1993 de la @Conaliteg.",https://pbs.twimg.com/media/D5BpV6HUcAEBh05.png,1556418660.0
6:26 PM - 27 Apr 2019,Secretaría Cultura,"#Entérate

Del 28 de abril al 1 de mayo, teatro, clown, narraciones orales, conciertos, cine, talleres de ajedrez y programas de radio son parte de las actividades en los diversos recintos de la Secretaría de Cultura para celebrar el Día del Niño.  http://www.gob.mx/cultura/prensa/161724 …",https://pbs.twimg.com/media/D5M_6r8UYAAZrwX.jpg,1556407560.0
4:42 PM - 27 Apr 2019,Secretaría Cultura," Tres cajas fueron encontradas en la Ciudad de México después de haber desaparecido en Europa a comienzos de la Segunda Guerra Mundial.

¿Quieres saber su historia?

Prepara palomitas  y disfruta de “La maleta mexicana” en @filminlatino  https://bit.ly/1MfdTEs ",https://pbs.twimg.com/media/D5GT-RcXkAEKtk1.jpg,1556401320.0
10:22 AM - 27 Apr 2019,Secretaría Cultura,"#DescubreMéxico 

El lago de Camécuaro, en Tangancícuaro, #Michoacán, se nutre de manantiales cuyas aguas cristalinas y hermosa vegetación han popularizado el lugar. Fue nombrado Parque Nacional por el presidente Cárdenas con el fin de preservar su riqueza.

¿Lo has visitado?",https://pbs.twimg.com/media/D5BVH15U8AAUWlO.jpg,1556378520.0
7:19 AM - 27 Apr 2019,Secretaría Cultura," Estamos en Juchitán, Oaxaca, con diversas actividades culturales, como cine, lectura, talleres, pintura, cocina tradicional y más.

¡Únete! Esta es la programación de #CulturaComunitaria  https://bit.ly/2GCgzgK ",https://pbs.twimg.com/media/D5GjsIgWwAIzR6M.jpg,1556367540.0
6:40 PM - 26 Apr 2019,Secretaría Cultura,"La Compañía Nacional de Danza (@CNDanzaMX) apuesta por la expresión del ballet clásico y por las visiones contemporáneas.

¡Disfruta de la Gala contemporánea en @PalacioOficial! 

Sábado 27 y domingo 28 de abril, 13 h.

Detalles  https://bit.ly/2ZEyyf5 ",https://pbs.twimg.com/media/D5HtgZfUwAAJkfP.jpg,1556322000.0
5:36 PM - 26 Apr 2019,Secretaría Cultura,"#Melomanía 

""Si hay alguien que aquí se oponga que no levante la voz (que no lo escuche la novia)...

Que no salga la luna que no tiene pa' qué, no tiene pa' qué, no tiene pa' qué...""

De la española Rosalía en su álbum El mal querer (2018).

Escucha  https://bit.ly/2ILgqeB ",https://pbs.twimg.com/media/D5Ho-3KUIAEuRy8.png,1556318160.0
3:39 PM - 26 Apr 2019,Secretaría Cultura," Como es costumbre cada edición, el sábado 27 a partir de las 21 h, celebramos el Fandango nocturno en el Centro Cultural La Quiñonera, ubicado en calle Santa Cruz número 111, Barrio de la Candelaria, #Coyoacán.

Participan todos los músicos, poetas y versadores del Encuentro.",https://pbs.twimg.com/media/D5HQF1yUwAEhYhx.jpg,1556311140.0
3:24 PM - 26 Apr 2019,Secretaría Cultura," ¿Estás en #CiudadDeMéxico o de visita este #FinDeSemana?

¡Ven a la séptima edición del Encuentro de Son Jarocho en el @cenartmx! ",https://pbs.twimg.com/media/D5HMEjWUEAEYZZR.jpg,1556310240.0
9:15 AM - 26 Apr 2019,Secretaría Cultura,"“Deja al menos que caiga de tus labios
sobre mis labios un tardío beso,
para que así una vez esté en mi tumba,
en paz el corazón pueda dormir”
  
Último deseo. Théophile Gautier.",https://pbs.twimg.com/media/D5FkjgIWkAAqSmT.jpg,1556288100.0
6:59 AM - 26 Apr 2019,Secretaría Cultura,"Disfruta de #Giselle en la Temporada de Primavera de la Compañía Nacional de Danza (@CNDanzaMX) en el @PalacioOficial hasta el 29 de abril.

Horarios y boletos en @MexicoesCultura  https://bit.ly/2ZAJWsx  

 Brenda Jáuregui",https://pbs.twimg.com/media/D5FUYyCUIAAoXI_.jpg,1556279940.0
5:55 AM - 26 Apr 2019,Secretaría Cultura,"#Oaxaca ¡Que no se te pase!  

HOY, mañana y el domingo nos encontramos en Juchitán de Zaragoza, queremos hacer #CulturaComunitaria contigo. 

Tenemos talleres, literatura zapoteca, comida tradicional y más. ",https://pbs.twimg.com/media/D5FISSzU8AAyd13.jpg,1556276100.0
7:38 PM - 25 Apr 2019,Secretaría Cultura,"#Oaxaca 
                 
                 Nos vemos                   
                              
este fin de semana 
                         para hacer  
            
            #CulturaComunitaria

                   
en #Juchitán        ",https://pbs.twimg.com/media/D5C8fE_U0AAkwHV.jpg,1556239080.0
7:30 PM - 25 Apr 2019,Secretaría Cultura,"#Recuerda 

¿Reconoces esta zona arqueológica? 

Es una imagen de Monte Albán, #Oaxaca, tomada alrededor de 1940. 
 @FototecaINAH",https://pbs.twimg.com/media/D5A6iHVWkAALQWQ.jpg,1556238600.0
10:04 AM - 25 Apr 2019,Secretaría Cultura,"#JuevesDeTeatro 

Imagina que descubres quién es el amor de tu vida pero nunca lo has visto en persona. 

En la obra de teatro ""Ensueños"" el mundo onírico se hace realidad pero habrá que franquear algunos obstáculos. 

Funciones en el Teatro Orientación del @CCB_INBAL.",https://pbs.twimg.com/media/D5AvPJHXsAAxhq6.jpg,1556204640.0
9:53 AM - 25 Apr 2019,Secretaría Cultura,"La reina cree que es momento de que su hijo se case. 

Muchas princesas llegan de lugares lejanos esperando conquistar su corazón, pero no saben lo que él siente en su interior.

#PríncipeYPríncipe se estrena este sábado 27 de abril en el @Helenico, ¿vamos?  #TeatroInfantil",https://pbs.twimg.com/media/D5A0xbiUIAA1f0C.png,1556203980.0
7:39 AM - 25 Apr 2019,Secretaría Cultura,"#CulturaDiversa 

La persecución, el odio y la marginalidad en la que viven las personas homosexuales son el centro de la producción de Pedro Lemebel (1952-2015), escritor, cronista y artista plástico referente del movimiento homosexual.",https://pbs.twimg.com/media/D5AUXIRW0AAW7wi.png,1556195940.0
7:26 AM - 25 Apr 2019,Secretaría Cultura,"Belisario Domínguez Palencia nació #UnDíaComoHoy de 1863. Oriundo de Comitán, #Chiapas, este médico de ideología liberal defendió la libertad de expresión con discursos puntiagudos.

Ocupó el cargo de senador de la República y fue presidente municipal en su tierra natal.",https://pbs.twimg.com/media/D5ARUA7U0AAU2x-.jpg,1556195160.0
6:28 AM - 25 Apr 2019,Secretaría Cultura,"#HoyEn280 

Daniela Soto-Innes, la ""Mejor Chef del Mundo"" según The World’s 50 Best Restaurants, ¡es mexicana y tiene 28 años!

En #NYC, con merengue de cáscara de maíz o tlayudas de maíz dulce con cheddar, ella pone los ojos del  en la cultura culinaria de México.

 Vogue",https://pbs.twimg.com/media/D4-fyY0UIAAX8wf.jpg,1556191680.0
4:30 AM - 25 Apr 2019,Secretaría Cultura,"¡Buenos días! 

¿Sabías que en el Museo Nacional de Antropología (@mna_inah) puedes observar una replica de la fachada del Templo de Quetzalcóatl? 

¡Te invitamos a visitarla! 

 @INAHmx",https://pbs.twimg.com/media/D49JveVW4AA9mvv.jpg,1556184600.0
8:25 PM - 24 Apr 2019,Secretaría Cultura,"#Oaxaca

La poeta juchiteca Rocío González (1962-2019) realizó un doctorado en Literatura Latinoamericana. Fue becaria del INBAL (@bellasartesinba) y del @FONCAMX. Premio Nacional de Poesía Benemérito de las Américas. Autora de ""Paraíso de fisuras"", ""Las ocho casas"" y más. QEPD.",https://pbs.twimg.com/media/D491BzyVUAAHvF-.jpg,1556155500.0
11:53 AM - 24 Apr 2019,Secretaría Cultura,"¡Una verbena de artes espera a niñas, niños y adolescentes en el Complejo Cultural Los Pinos! 

Cuentacuentos, laboratorios creativos, conciertos, funciones de teatro, danza y más son parte de las actividades de Mis Pininos en Los Pinos  http://bit.ly/2ISF9g5 ",https://pbs.twimg.com/media/D48JLlOW0AAFEc0.jpg,1556124780.0
7:19 AM - 24 Apr 2019,Secretaría Cultura,"#PensarGénero  

La falta de modelos femeninos, la educación machista, los estereotipos de género y el sexismo generan una amplia brecha en el acceso de las niñas en las áreas relacionadas con la ciencia y la tecnología.",https://pbs.twimg.com/media/D43fOZJWwAAzTr2.jpg,1556108340.0
6:16 AM - 24 Apr 2019,Secretaría Cultura,"¡Atención!

#Nayarit 
     #Sinaloa 
            #Sonora 
                #SanLuisPotosí 
                       #Durango
                   #Morelos
               #Hidalgo

Nos encontramos este sábado 27 de abril para hacer #CulturaComunitaria. ",https://pbs.twimg.com/media/D463tC6U8AAk0yV.jpg,1556104560.0
4:30 AM - 24 Apr 2019,Secretaría Cultura,"¡Buenos días! 

¿Sabes cuál es considerada la última gran capital maya?

Mayapán llegó a alberga a 12 mil habitantes en el Posclásico, entre 1250-1450 d. C., cuando alcanzó su máximo esplendor.

 @INAHmx",https://pbs.twimg.com/media/D43xP1RW4AErzQw.jpg,1556098200.0
8:06 PM - 23 Apr 2019,Secretaría Cultura,"Un libro, un mes, un año. ¿Aceptas?

En #abril lee un libro infantil. 

#RetoDeLectura  #DíaDelLibro",https://pbs.twimg.com/media/D44uMfCUIAAa1Nc.jpg,1556067960.0
